Date,Daily_Return,Weekly_Return,Monthly_Return
2023-10-03,0.08650519031142606,1.4925373134328257,-0.9850107066381205
2023-10-04,-2.9170267934312877,1.4925373134328257,-0.9850107066381205
2023-10-05,0.33385265969285555,1.4925373134328257,-0.9850107066381205
2023-10-06,-0.13309671694765368,1.4925373134328257,-0.9850107066381205
2023-10-09,-2.4211461572634336,-2.6384083044982676,-0.9850107066381205
2023-10-10,0.22763487366264512,-2.6384083044982676,-0.9850107066381205
2023-10-11,2.248466954349302,-2.6384083044982676,-0.9850107066381205
2023-10-12,0.0222123500666421,-2.6384083044982676,-0.9850107066381205
2023-10-13,-0.2664890073284452,-2.6384083044982676,-0.9850107066381205
2023-10-16,0.111333778668448,-0.24433585073299996,-0.9850107066381205
2023-10-17,-1.7126334519573054,-0.24433585073299996,-0.9850107066381205
2023-10-18,-2.240325865580443,-0.24433585073299996,-0.9850107066381205
2023-10-19,-0.8333333333333385,-0.24433585073299996,-0.9850107066381205
2023-10-20,0.0,-0.24433585073299996,-0.9850107066381205
2023-10-23,-3.548085901027075,-4.609218436873758,-0.9850107066381205
2023-10-25,1.7182962245885824,-4.609218436873758,-0.9850107066381205
2023-10-26,2.71234832262669,-4.609218436873758,-0.9850107066381205
2023-10-27,3.2661570535093865,-4.609218436873758,-0.9850107066381205
2023-10-30,-1.7496635262449556,4.061624649859953,-0.9850107066381205
2023-10-31,0.0,4.061624649859953,-5.276816608996535
2023-11-01,-0.6164383561643809,4.061624649859953,-5.276816608996535
2023-11-02,-0.1378359751895297,4.061624649859953,-5.276816608996535
2023-11-03,0.7821486082355725,4.061624649859953,-5.276816608996535
2023-11-06,-0.867381876283956,-1.7272319425751432,-5.276816608996535
2023-11-07,0.023025558369782616,-1.7272319425751432,-5.276816608996535
2023-11-08,-1.4042357274401396,-1.7272319425751432,-5.276816608996535
2023-11-09,0.4669624095260332,-1.7272319425751432,-5.276816608996535
2023-11-10,3.1605856379270194,-1.7272319425751432,-5.276816608996535
2023-11-12,1.621986933994153,2.9673590504451037,-5.276816608996535
2023-11-13,-0.3546885391265845,2.9673590504451037,-5.276816608996535
2023-11-15,-0.26696329254727225,2.9673590504451037,-5.276816608996535
2023-11-16,1.2491635065804074,2.9673590504451037,-5.276816608996535
2023-11-17,-2.709847984137465,2.9673590504451037,-5.276816608996535
2023-11-20,-2.400362318840585,-2.105963201064066,-5.276816608996535
2023-11-21,2.1809744779582316,-2.105963201064066,-5.276816608996535
2023-11-22,0.7720254314259841,-2.105963201064066,-5.276816608996535
2023-11-23,-0.29292474087427023,-2.105963201064066,-5.276816608996535
2023-11-24,2.3728813559322033,-2.105963201064066,-5.276816608996535
2023-11-28,-0.06622516556291641,2.5815217391304297,-5.276816608996535
2023-11-29,-0.1325381047050952,2.5815217391304297,-5.276816608996535
2023-11-30,1.4819730148197274,2.5815217391304297,4.748858447488588
2023-12-01,-1.700087183958154,2.5815217391304297,4.748858447488588
2023-12-04,2.0399113082039886,-0.44150110375275936,4.748858447488588
2023-12-05,5.388961321164714,-0.44150110375275936,4.748858447488588
2023-12-06,1.876288659793819,-0.44150110375275936,4.748858447488588
